flow_id,src,dst,flow_size,event_time,establish,idx
flow_3816,55,7,10000,7817383.626437353,1,975
flow_4591,12,8,10000,7825401.455797802,1,976
flow_3031,55,50,10000,7833419.2851582505,1,977
flow_4974,38,40,10000,7841437.114518699,1,978
flow_1259,24,49,100000,7849454.943879148,1,979
flow_4923,44,14,10000,7857472.773239597,1,980
flow_5369,59,47,10000,7865490.6026000455,1,981
flow_4197,8,5,10000,7873508.431960494,1,982
flow_112,52,59,1000000,7881526.261320943,1,983
flow_5799,22,60,10000,7889544.090681392,1,984
flow_1363,32,60,100000,7897561.9200418405,1,985
flow_4086,62,9,10000,7905579.749402289,1,986
flow_3786,22,29,10000,7913597.578762738,1,987
flow_4521,39,14,10000,7921615.408123187,1,988
flow_2150,5,53,100000,7929633.237483636,1,989
flow_3764,49,28,10000,7937651.066844084,1,990
flow_3405,21,29,10000,7945668.896204533,1,991
flow_484,39,36,1000000,7953686.725564982,1,992
flow_5874,9,57,10000,7961704.554925431,1,993
flow_93,31,37,1000000,7969722.384285879,1,994
flow_3549,3,41,10000,7977740.213646328,1,995
flow_1365,37,34,100000,7985758.043006777,1,996
flow_2639,23,27,100000,7993775.872367226,1,997
flow_4562,62,60,10000,8001793.701727674,1,998
flow_4834,1,2,10000,8009811.531088123,1,999
flow_5330,39,38,10000,8017829.360448572,1,1000
flow_5148,19,18,10000,8025847.189809021,1,1001
flow_5973,60,62,10000,8033865.019169469,1,1002
flow_4463,30,24,10000,8041882.848529918,1,1003
flow_4013,56,44,10000,8049900.677890367,1,1004
flow_1473,28,58,100000,8057918.507250816,1,1005
flow_4455,33,10,10000,8065936.336611264,1,1006
flow_4572,33,51,10000,8073954.165971713,1,1007
flow_2817,46,26,100000,8081971.995332162,1,1008
flow_4861,1,12,10000,8089989.824692611,1,1009
flow_5619,47,5,10000,8098007.654053059,1,1010
flow_5546,55,22,10000,8106025.483413508,1,1011
flow_4058,17,55,10000,8114043.312773957,1,1012
flow_1377,17,3,100000,8122061.142134406,1,1013
flow_118,45,34,1000000,8130078.971494854,1,1014
flow_5731,9,33,10000,8138096.800855303,1,1015
flow_2536,10,39,100000,8146114.630215752,1,1016
flow_2779,20,44,100000,8154132.459576201,1,1017
flow_5825,53,37,10000,8162150.288936649,1,1018
flow_1533,14,11,100000,8170168.118297098,1,1019
flow_3692,39,52,10000,8178185.947657547,1,1020
flow_242,19,47,1000000,8186203.777017996,1,1021
flow_2631,18,61,100000,8194221.6063784445,1,1022
flow_2974,40,17,100000,8202239.435738893,1,1023
flow_2118,12,37,100000,8210257.265099342,1,1024
flow_1531,58,13,100000,8218275.094459791,1,1025
flow_2784,4,26,100000,8226292.9238202395,1,1026
flow_5153,25,15,10000,8234310.753180688,1,1027
flow_1881,20,13,100000,8242328.582541137,1,1028
flow_2769,24,26,100000,8250346.411901586,1,1029
flow_2918,25,2,100000,8258364.2412620345,1,1030
flow_3459,45,59,10000,8266382.070622483,1,1031
flow_3355,7,21,10000,8274399.899982932,1,1032
flow_1976,18,47,100000,8282417.729343381,1,1033
flow_4040,3,36,10000,8290435.55870383,1,1034
flow_1569,27,14,100000,8298453.388064278,1,1035
flow_2205,57,3,100000,8306471.217424727,1,1036
flow_356,60,27,1000000,8314489.046785176,1,1037
flow_1883,36,55,100000,8322506.876145625,1,1038
flow_5025,36,20,10000,8330524.705506073,1,1039
flow_1334,5,32,100000,8338542.534866522,1,1040
flow_775,31,11,1000000,8346560.364226971,1,1041
flow_5379,23,8,10000,8354578.19358742,1,1042
flow_2819,11,18,100000,8362596.022947868,1,1043
flow_302,9,38,1000000,8370613.852308317,1,1044
flow_1854,33,25,100000,8378631.681668766,1,1045
flow_4901,60,35,10000,8386649.511029215,1,1046
flow_2243,49,63,100000,8394667.340389663,1,1047
flow_5370,14,46,10000,8402685.169750111,1,1048
flow_5665,53,11,10000,8410702.999110559,1,1049
flow_3665,13,28,10000,8418720.828471007,1,1050
flow_4648,58,30,10000,8426738.657831455,1,1051
flow_5222,7,31,10000,8434756.487191902,1,1052
flow_5378,49,12,10000,8442774.31655235,1,1053
flow_3278,58,61,10000,8450792.145912798,1,1054
flow_3913,33,41,10000,8458809.975273246,1,1055
flow_1,4,56,1000000,8466827.804633694,1,1056
flow_1500,27,18,100000,8474845.633994142,1,1057
flow_4431,14,39,10000,8482863.46335459,1,1058
flow_1579,47,46,100000,8490881.292715037,1,1059
flow_459,40,33,1000000,8498899.122075485,1,1060
flow_570,54,36,1000000,8506916.951435933,1,1061
flow_961,6,4,1000000,8514934.78079638,1,1062
flow_777,27,58,1000000,8522952.610156829,1,1063
flow_2252,28,60,100000,8530970.439517276,1,1064
flow_2339,2,35,100000,8538988.268877724,1,1065
flow_5367,3,34,10000,8547006.098238172,1,1066
flow_4706,0,37,10000,8555023.92759862,1,1067
flow_2648,25,49,100000,8563041.756959068,1,1068
flow_5429,55,51,10000,8571059.586319515,1,1069
flow_5810,46,33,10000,8579077.415679963,1,1070
flow_2592,15,17,100000,8587095.245040411,1,1071
flow_437,17,59,1000000,8595113.074400859,1,1072
flow_3224,3,34,10000,8603130.903761307,1,1073
flow_1096,31,27,1000000,8611148.733121755,1,1074
flow_1113,17,54,1000000,8619166.562482202,1,1075
flow_1243,0,12,100000,8627184.39184265,1,1076
flow_1550,6,42,100000,8635202.221203098,1,1077
flow_644,19,10,1000000,8643220.050563546,1,1078
flow_3893,19,30,10000,8651237.879923994,1,1079
flow_5058,55,51,10000,8659255.709284442,1,1080
flow_5814,33,35,10000,8667273.53864489,1,1081
flow_2439,17,35,100000,8675291.368005337,1,1082
flow_249,43,22,1000000,8683309.197365785,1,1083
flow_1968,48,20,100000,8691327.026726233,1,1084
flow_1181,6,5,100000,8699344.85608668,1,1085
flow_4438,9,44,10000,8707362.685447128,1,1086
flow_550,47,19,1000000,8715380.514807576,1,1087
flow_1173,53,4,1000000,8723398.344168024,1,1088
flow_2508,18,0,100000,8731416.173528472,1,1089
flow_2089,40,7,100000,8739434.00288892,1,1090
flow_5905,42,47,10000,8747451.832249368,1,1091
flow_5149,27,5,10000,8755469.661609815,1,1092
flow_636,43,34,1000000,8763487.490970263,1,1093
flow_4612,12,47,10000,8771505.320330711,1,1094
flow_5835,37,27,10000,8779523.149691159,1,1095
flow_194,13,26,1000000,8787540.979051607,1,1096
flow_2781,53,19,100000,8795558.808412055,1,1097
flow_1674,28,18,100000,8803576.637772502,1,1098
flow_2624,57,48,100000,8811594.46713295,1,1099
flow_4695,56,31,10000,8819612.296493398,1,1100
flow_5178,39,43,10000,8827630.125853846,1,1101
flow_3823,8,48,10000,8835647.955214294,1,1102
flow_5654,12,35,10000,8843665.784574741,1,1103
flow_1458,2,10,100000,8851683.61393519,1,1104
flow_4172,51,55,10000,8859701.443295637,1,1105
flow_4180,5,44,10000,8867719.272656085,1,1106
flow_5921,47,49,10000,8875737.102016533,1,1107
flow_1394,55,63,100000,8883754.93137698,1,1108
flow_3668,33,13,10000,8891772.760737428,1,1109
flow_831,11,39,1000000,8899790.590097876,1,1110
flow_2885,27,25,100000,8907808.419458324,1,1111
flow_285,49,50,1000000,8915826.248818772,1,1112
flow_2597,29,27,100000,8923844.07817922,1,1113
flow_5451,17,37,10000,8931861.907539668,1,1114
flow_2305,49,43,100000,8939879.736900115,1,1115
flow_4814,23,19,10000,8947897.566260563,1,1116
flow_4089,49,40,10000,8955915.395621011,1,1117
flow_557,35,62,1000000,8963933.224981459,1,1118
flow_3903,13,17,10000,8971951.054341907,1,1119
flow_5297,42,23,10000,8979968.883702355,1,1120
flow_2097,31,4,100000,8987986.713062802,1,1121
flow_3922,60,23,10000,8996004.54242325,1,1122
flow_5713,11,55,10000,9004022.371783698,1,1123
flow_3852,27,0,10000,9012040.201144146,1,1124
flow_5768,47,3,10000,9020058.030504594,1,1125
flow_2625,61,18,100000,9028075.859865041,1,1126
flow_3435,14,1,10000,9036093.68922549,1,1127
flow_2527,45,57,100000,9044111.518585937,1,1128
flow_3453,53,37,10000,9052129.347946385,1,1129
flow_3870,59,20,10000,9060147.177306833,1,1130
flow_3827,11,53,10000,9068165.00666728,1,1131
flow_810,63,27,1000000,9076182.836027728,1,1132
flow_5441,13,60,10000,9084200.665388176,1,1133
flow_1366,52,43,100000,9092218.494748624,1,1134
flow_2645,37,2,100000,9100236.324109072,1,1135
flow_2715,13,14,100000,9108254.15346952,1,1136
flow_5723,61,13,10000,9116271.982829968,1,1137
flow_4192,16,23,10000,9124289.812190415,1,1138
flow_2234,62,28,100000,9132307.641550863,1,1139
flow_1971,1,27,100000,9140325.470911311,1,1140
flow_1859,54,10,100000,9148343.300271759,1,1141
flow_3615,13,0,10000,9156361.129632207,1,1142
flow_2812,22,61,100000,9164378.958992654,1,1143
flow_4993,43,11,10000,9172396.788353102,1,1144
flow_2310,42,0,100000,9180414.61771355,1,1145
flow_2892,44,47,100000,9188432.447073998,1,1146
flow_4935,58,48,10000,9196450.276434446,1,1147
flow_280,53,27,1000000,9204468.105794894,1,1148
flow_2720,29,22,100000,9212485.935155341,1,1149
flow_4914,3,14,10000,9220503.76451579,1,1150
flow_5680,16,49,10000,9228521.593876237,1,1151
flow_3968,32,33,10000,9236539.423236685,1,1152
flow_4893,47,43,10000,9244557.252597133,1,1153
flow_3587,62,9,10000,9252575.08195758,1,1154
flow_5991,47,27,10000,9260592.911318028,1,1155
flow_1412,8,20,100000,9268610.740678476,1,1156
flow_4503,23,38,10000,9276628.570038924,1,1157
flow_3589,45,1,10000,9284646.399399372,1,1158
flow_2208,17,58,100000,9292664.22875982,1,1159
flow_1668,12,55,100000,9300682.058120267,1,1160
flow_1984,6,8,100000,9308699.887480715,1,1161
flow_3189,8,61,10000,9316717.716841163,1,1162
flow_1145,53,14,1000000,9324735.546201611,1,1163
flow_3553,38,15,10000,9332753.375562059,1,1164
flow_2103,6,49,100000,9340771.204922507,1,1165
flow_3888,15,57,10000,9348789.034282954,1,1166
flow_5036,25,5,10000,9356806.863643402,1,1167
flow_488,16,39,1000000,9364824.69300385,1,1168
flow_309,55,37,1000000,9372842.522364298,1,1169
flow_5679,26,22,10000,9380860.351724746,1,1170
flow_1809,38,43,100000,9388878.181085194,1,1171
flow_5365,51,32,10000,9396896.010445641,1,1172
flow_223,4,37,1000000,9404913.83980609,1,1173
flow_5615,37,18,10000,9412931.669166537,1,1174
flow_4653,30,47,10000,9420949.498526985,1,1175
flow_4273,14,19,10000,9428967.327887433,1,1176
flow_345,63,43,1000000,9436985.15724788,1,1177
flow_2754,16,60,100000,9445002.986608328,1,1178
flow_1787,31,59,100000,9453020.815968776,1,1179
flow_1892,45,6,100000,9461038.645329224,1,1180
flow_1398,61,24,100000,9469056.474689672,1,1181
flow_4799,41,43,10000,9477074.30405012,1,1182
flow_4001,46,11,10000,9485092.133410567,1,1183
flow_2831,42,16,100000,9493109.962771015,1,1184
flow_3411,34,51,10000,9501127.792131463,1,1185
flow_1806,9,13,100000,9509145.62149191,1,1186
flow_4807,43,55,10000,9517163.450852359,1,1187
flow_3103,24,51,10000,9525181.280212807,1,1188
flow_1680,43,17,100000,9533199.109573254,1,1189
flow_3584,50,44,10000,9541216.938933702,1,1190
flow_2591,13,22,100000,9549234.76829415,1,1191
flow_5389,11,24,10000,9557252.597654598,1,1192
flow_360,50,9,1000000,9565270.427015046,1,1193
flow_479,13,9,1000000,9573288.256375493,1,1194
flow_1974,58,42,100000,9581306.085735941,1,1195
flow_5431,49,27,10000,9589323.91509639,1,1196
flow_374,31,51,1000000,9597341.744456837,1,1197
flow_2231,44,16,100000,9605359.573817285,1,1198
flow_5536,3,25,10000,9613377.403177733,1,1199
flow_1251,4,17,100000,9621395.23253818,1,1200
flow_84,62,6,1000000,9629413.061898628,1,1201
flow_4347,37,44,10000,9637430.891259076,1,1202
flow_294,7,19,1000000,9645448.720619524,1,1203
flow_2933,34,21,100000,9653466.549979972,1,1204
flow_2896,31,28,100000,9661484.37934042,1,1205
flow_5439,33,46,10000,9669502.208700867,1,1206
flow_1084,4,51,1000000,9677520.038061315,1,1207
flow_5646,41,39,10000,9685537.867421763,1,1208
flow_1640,9,26,100000,9693555.69678221,1,1209
flow_3322,3,25,10000,9701573.526142659,1,1210
flow_1874,5,11,100000,9709591.355503106,1,1211
flow_3268,6,58,10000,9717609.184863554,1,1212
flow_2847,39,30,100000,9725627.014224002,1,1213
flow_241,61,10,1000000,9733644.84358445,1,1214
flow_3932,28,26,10000,9741662.672944898,1,1215
flow_4571,23,59,10000,9749680.502305346,1,1216
flow_2965,5,19,100000,9757698.331665793,1,1217
flow_527,48,33,1000000,9765716.161026241,1,1218
flow_1705,58,51,100000,9773733.99038669,1,1219
flow_5580,16,1,10000,9781751.819747137,1,1220
flow_512,27,1,1000000,9789769.649107585,1,1221
flow_3338,22,0,10000,9797787.478468033,1,1222
flow_689,33,6,1000000,9805805.30782848,1,1223
flow_4436,33,62,10000,9813823.137188928,1,1224
flow_667,35,22,1000000,9821840.966549376,1,1225
flow_2675,8,30,100000,9829858.795909824,1,1226
flow_1202,61,1,100000,9837876.625270272,1,1227
flow_4108,50,40,10000,9845894.45463072,1,1228
flow_3672,12,59,10000,9853912.283991167,1,1229
flow_1092,44,39,1000000,9861930.113351615,1,1230
flow_4333,36,26,10000,9869947.942712063,1,1231
flow_3282,3,31,10000,9877965.77207251,1,1232
flow_2499,22,30,100000,9885983.601432959,1,1233
flow_963,14,24,1000000,9894001.430793406,1,1234
flow_3862,17,57,10000,9902019.260153854,1,1235
flow_2495,36,6,100000,9910037.089514302,1,1236
flow_4488,37,32,10000,9918054.91887475,1,1237
flow_1843,24,53,100000,9926072.748235198,1,1238
flow_2719,32,57,100000,9934090.577595646,1,1239
flow_3619,58,40,10000,9942108.406956093,1,1240
flow_5174,39,51,10000,9950126.236316541,1,1241
flow_3048,58,3,10000,9958144.065676989,1,1242
flow_5442,62,33,10000,9966161.895037437,1,1243
flow_5313,32,13,10000,9974179.724397885,1,1244
flow_723,28,2,1000000,9982197.553758333,1,1245
flow_5708,24,48,10000,9990215.38311878,1,1246
flow_3295,15,37,10000,9998233.212479228,1,1247
flow_4642,22,29,10000,10006251.041839676,1,1248
flow_236,27,37,1000000,10014268.871200124,1,1249
flow_1519,55,24,100000,10022286.700560572,1,1250
flow_5566,27,44,10000,10030304.52992102,1,1251
flow_5514,38,31,10000,10038322.359281467,1,1252
flow_1537,44,48,100000,10046340.188641915,1,1253
flow_4567,19,27,10000,10054358.018002363,1,1254
flow_4962,10,38,10000,10062375.84736281,1,1255
flow_5440,33,40,10000,10070393.676723259,1,1256
flow_4764,3,25,10000,10078411.506083706,1,1257
flow_3671,3,11,10000,10086429.335444154,1,1258
flow_1385,45,26,100000,10094447.164804602,1,1259
flow_3929,23,0,10000,10102464.99416505,1,1260
flow_3395,47,34,10000,10110482.823525498,1,1261
flow_3722,2,1,10000,10118500.652885946,1,1262
flow_5161,1,3,10000,10126518.482246393,1,1263
flow_758,35,33,1000000,10134536.311606841,1,1264
flow_517,44,2,1000000,10142554.140967289,1,1265
flow_5371,61,9,10000,10150571.970327737,1,1266
flow_3127,26,20,10000,10158589.799688185,1,1267
flow_1932,18,57,100000,10166607.629048632,1,1268
flow_3205,9,5,10000,10174625.45840908,1,1269
flow_3793,35,20,10000,10182643.287769528,1,1270
flow_946,50,62,1000000,10190661.117129976,1,1271
flow_3445,18,54,10000,10198678.946490424,1,1272
flow_4285,43,30,10000,10206696.775850872,1,1273
flow_5982,0,15,10000,10214714.60521132,1,1274
flow_1509,33,38,100000,10222732.434571767,1,1275
flow_4809,29,49,10000,10230750.263932215,1,1276
flow_2707,21,23,100000,10238768.093292663,1,1277
flow_610,51,54,1000000,10246785.92265311,1,1278
flow_2101,7,45,100000,10254803.752013559,1,1279
flow_1280,30,26,100000,10262821.581374006,1,1280
flow_4897,51,36,10000,10270839.410734454,1,1281
flow_4144,48,40,10000,10278857.240094902,1,1282
flow_2947,34,24,100000,10286875.06945535,1,1283
flow_4972,46,24,10000,10294892.898815798,1,1284
flow_1639,11,56,100000,10302910.728176245,1,1285
flow_1641,43,5,100000,10310928.557536693,1,1286
flow_4734,31,12,10000,10318946.386897141,1,1287
flow_4581,31,23,10000,10326964.216257589,1,1288
flow_1769,24,52,100000,10334982.045618037,1,1289
flow_4343,3,59,10000,10342999.874978485,1,1290
flow_685,19,33,1000000,10351017.704338932,1,1291
flow_898,20,4,1000000,10359035.53369938,1,1292
flow_2444,14,7,100000,10367053.363059828,1,1293
flow_3643,26,44,10000,10375071.192420276,1,1294
flow_396,9,11,1000000,10383089.021780724,1,1295
flow_197,46,1,1000000,10391106.851141172,1,1296
flow_5971,56,53,10000,10399124.68050162,1,1297
flow_2809,33,56,100000,10407142.509862067,1,1298
flow_256,31,3,1000000,10415160.339222515,1,1299
flow_1495,55,27,100000,10423178.168582963,1,1300
flow_1357,48,1,100000,10431195.99794341,1,1301
flow_4668,61,55,10000,10439213.827303858,1,1302
flow_5290,26,20,10000,10447231.656664306,1,1303
flow_5107,9,18,10000,10455249.486024754,1,1304
flow_4743,20,35,10000,10463267.315385202,1,1305
flow_1163,42,36,1000000,10471285.14474565,1,1306
flow_545,50,60,1000000,10479302.974106098,1,1307
flow_3590,7,35,10000,10487320.803466545,1,1308
flow_3104,36,18,10000,10495338.632826993,1,1309
flow_4402,26,45,10000,10503356.462187441,1,1310
flow_2389,63,47,100000,10511374.291547889,1,1311
flow_2899,56,11,100000,10519392.120908337,1,1312
flow_3384,10,55,10000,10527409.950268785,1,1313
flow_2050,43,0,100000,10535427.779629232,1,1314
flow_5416,1,20,10000,10543445.60898968,1,1315
flow_1107,47,15,1000000,10551463.438350128,1,1316
flow_1284,39,31,100000,10559481.267710576,1,1317
flow_1666,22,6,100000,10567499.097071024,1,1318
flow_354,15,8,1000000,10575516.926431471,1,1319
flow_1704,24,9,100000,10583534.75579192,1,1320
flow_3110,1,20,10000,10591552.585152367,1,1321
flow_2694,28,56,100000,10599570.414512815,1,1322
flow_4220,58,61,10000,10607588.243873263,1,1323
flow_1768,60,63,100000,10615606.07323371,1,1324
flow_3906,61,13,10000,10623623.902594158,1,1325
flow_4067,22,5,10000,10631641.731954606,1,1326
flow_3215,36,10,10000,10639659.561315054,1,1327
flow_5067,49,36,10000,10647677.390675502,1,1328
flow_1551,33,30,100000,10655695.22003595,1,1329
flow_3145,55,42,10000,10663713.049396398,1,1330
flow_1515,62,0,100000,10671730.878756845,1,1331
flow_3755,12,19,10000,10679748.708117293,1,1332
flow_1356,1,32,100000,10687766.537477741,1,1333
flow_1915,18,55,100000,10695784.366838189,1,1334
flow_3574,45,11,10000,10703802.196198637,1,1335
flow_1526,18,34,100000,10711820.025559084,1,1336
flow_4382,56,32,10000,10719837.854919532,1,1337
flow_4186,18,45,10000,10727855.68427998,1,1338
flow_2019,11,51,100000,10735873.513640428,1,1339
flow_3605,12,0,10000,10743891.343000876,1,1340
flow_1629,49,0,100000,10751909.172361324,1,1341
flow_5696,58,11,10000,10759927.001721771,1,1342
flow_1297,32,2,100000,10767944.83108222,1,1343
flow_3039,34,52,10000,10775962.660442667,1,1344
flow_3053,58,32,10000,10783980.489803115,1,1345
flow_3017,37,38,10000,10791998.319163563,1,1346
flow_5896,42,38,10000,10800016.14852401,1,1347
flow_3525,7,23,10000,10808033.977884458,1,1348
flow_493,54,30,1000000,10816051.807244906,1,1349
flow_1359,24,18,100000,10824069.636605354,1,1350
flow_1205,40,1,100000,10832087.465965802,1,1351
flow_2840,33,9,100000,10840105.29532625,1,1352
flow_3971,55,26,10000,10848123.124686697,1,1353
flow_2846,2,8,100000,10856140.954047145,1,1354
flow_3105,43,49,10000,10864158.783407593,1,1355
flow_3917,36,38,10000,10872176.612768041,1,1356
flow_3356,47,6,10000,10880194.442128489,1,1357
flow_2336,45,9,100000,10888212.271488937,1,1358
flow_4703,7,16,10000,10896230.100849384,1,1359
flow_5757,8,7,10000,10904247.930209832,1,1360
flow_3139,51,28,10000,10912265.75957028,1,1361
flow_5903,0,37,10000,10920283.588930728,1,1362
flow_2837,12,39,100000,10928301.418291176,1,1363
flow_5046,6,48,10000,10936319.247651624,1,1364
flow_416,51,47,1000000,10944337.077012071,1,1365
flow_5551,56,48,10000,10952354.90637252,1,1366
flow_5860,41,3,10000,10960372.735732967,1,1367
flow_5590,13,28,10000,10968390.565093415,1,1368
flow_178,37,12,1000000,10976408.394453863,1,1369
flow_154,34,55,1000000,10984426.22381431,1,1370
flow_4851,45,14,10000,10992444.053174758,1,1371
flow_2197,15,35,100000,11000461.882535206,1,1372
flow_1060,11,6,1000000,11008479.711895654,1,1373
flow_5396,30,57,10000,11016497.541256102,1,1374
flow_3230,49,6,10000,11024515.37061655,1,1375
flow_1491,43,48,100000,11032533.199976997,1,1376
flow_4148,14,15,10000,11040551.029337445,1,1377
flow_709,14,2,1000000,11048568.858697893,1,1378
flow_44,21,50,1000000,11056586.68805834,1,1379
flow_1174,23,58,100000,11064604.517418789,1,1380
flow_2211,55,1,100000,11072622.346779237,1,1381
flow_1498,9,55,100000,11080640.176139684,1,1382
flow_233,19,12,1000000,11088658.005500132,1,1383
flow_5196,11,50,10000,11096675.83486058,1,1384
flow_5408,62,17,10000,11104693.664221028,1,1385
flow_3995,27,39,10000,11112711.493581476,1,1386
flow_2635,48,21,100000,11120729.322941924,1,1387
flow_1770,0,21,100000,11128747.152302371,1,1388
flow_2874,6,59,100000,11136764.98166282,1,1389
flow_2388,63,29,100000,11144782.811023267,1,1390
flow_1300,55,58,100000,11152800.640383715,1,1391
flow_2159,25,8,100000,11160818.469744163,1,1392
flow_2547,54,29,100000,11168836.29910461,1,1393
flow_4792,6,15,10000,11176854.128465058,1,1394
flow_3969,33,44,10000,11184871.957825506,1,1395
flow_1464,19,0,100000,11192889.787185954,1,1396
flow_5445,49,29,10000,11200907.616546402,1,1397
flow_3752,45,14,10000,11208925.44590685,1,1398
flow_957,38,58,1000000,11216943.275267297,1,1399
flow_1116,42,9,1000000,11224961.104627745,1,1400
flow_2615,49,37,100000,11232978.933988193,1,1401
flow_205,31,49,1000000,11240996.76334864,1,1402
flow_330,9,31,1000000,11249014.592709089,1,1403
flow_1273,41,18,100000,11257032.422069537,1,1404
flow_5243,58,15,10000,11265050.251429984,1,1405
flow_937,36,5,1000000,11273068.080790432,1,1406
flow_1688,29,56,100000,11281085.91015088,1,1407
flow_3346,27,61,10000,11289103.739511328,1,1408
flow_5513,20,61,10000,11297121.568871776,1,1409
flow_5204,59,52,10000,11305139.398232223,1,1410
flow_4146,18,23,10000,11313157.227592671,1,1411
flow_3505,6,36,10000,11321175.05695312,1,1412
flow_693,29,51,1000000,11329192.886313567,1,1413
flow_4833,15,4,10000,11337210.715674015,1,1414
flow_876,43,15,1000000,11345228.545034463,1,1415
flow_30,31,22,1000000,11353246.37439491,1,1416
flow_749,27,33,1000000,11361264.203755358,1,1417
flow_3788,58,26,10000,11369282.033115806,1,1418
flow_1962,30,1,100000,11377299.862476254,1,1419
flow_4137,46,61,10000,11385317.691836702,1,1420
flow_4903,35,8,10000,11393335.52119715,1,1421
flow_3362,40,42,10000,11401353.350557597,1,1422
flow_5048,59,20,10000,11409371.179918045,1,1423
flow_5374,45,25,10000,11417389.009278493,1,1424
flow_4722,11,24,10000,11425406.83863894,1,1425
flow_5728,29,0,10000,11433424.667999389,1,1426
flow_424,38,30,1000000,11441442.497359836,1,1427
flow_5039,14,55,10000,11449460.326720284,1,1428
flow_1637,56,46,100000,11457478.156080732,1,1429
flow_1272,0,49,100000,11465495.98544118,1,1430
flow_1371,38,16,100000,11473513.814801628,1,1431
flow_3337,21,51,10000,11481531.644162076,1,1432
flow_1508,27,40,100000,11489549.473522523,1,1433
flow_5910,55,36,10000,11497567.302882971,1,1434
flow_5990,22,41,10000,11505585.132243419,1,1435
flow_387,63,12,1000000,11513602.961603867,1,1436
flow_1810,61,19,100000,11521620.790964315,1,1437
flow_2395,10,3,100000,11529638.620324763,1,1438
flow_511,24,39,1000000,11537656.44968521,1,1439
flow_612,7,2,1000000,11545674.279045658,1,1440
flow_5216,18,32,10000,11553692.108406106,1,1441
flow_2165,45,30,100000,11561709.937766554,1,1442
flow_497,47,35,1000000,11569727.767127002,1,1443
flow_5777,24,29,10000,11577745.59648745,1,1444
flow_4542,13,17,10000,11585763.425847897,1,1445
flow_189,25,54,1000000,11593781.255208345,1,1446
flow_5295,27,35,10000,11601799.084568793,1,1447
flow_3422,19,62,10000,11609816.91392924,1,1448
flow_282,27,50,1000000,11617834.743289689,1,1449
flow_4782,58,41,10000,11625852.572650136,1,1450
flow_4072,44,29,10000,11633870.402010584,1,1451
flow_1149,0,30,1000000,11641888.231371032,1,1452
flow_5383,5,3,10000,11649906.06073148,1,1453
flow_5180,55,25,10000,11657923.890091928,1,1454
flow_1864,22,14,100000,11665941.719452376,1,1455
flow_1676,30,28,100000,11673959.548812823,1,1456
flow_1697,10,7,100000,11681977.378173271,1,1457
flow_2546,22,52,100000,11689995.207533719,1,1458
flow_4027,57,59,10000,11698013.036894167,1,1459
flow_3465,14,46,10000,11706030.866254615,1,1460
flow_1094,53,50,1000000,11714048.695615062,1,1461
flow_4769,53,38,10000,11722066.52497551,1,1462
flow_5177,15,13,10000,11730084.354335958,1,1463
flow_5635,18,27,10000,11738102.183696406,1,1464
flow_4634,1,0,10000,11746120.013056854,1,1465
flow_5539,55,29,10000,11754137.842417302,1,1466
flow_3457,62,12,10000,11762155.67177775,1,1467
flow_3636,29,0,10000,11770173.501138197,1,1468
flow_2822,29,17,100000,11778191.330498645,1,1469
flow_3563,36,31,10000,11786209.159859093,1,1470
flow_5884,57,10,10000,11794226.98921954,1,1471
flow_4375,52,34,10000,11802244.818579989,1,1472
flow_5498,62,15,10000,11810262.647940436,1,1473
flow_5475,43,49,10000,11818280.477300884,1,1474
flow_3433,44,20,10000,11826298.306661332,1,1475
flow_985,10,50,1000000,11834316.13602178,1,1476
flow_4548,32,5,10000,11842333.965382228,1,1477
flow_71,22,13,1000000,11850351.794742675,1,1478
flow_5686,18,25,10000,11858369.624103123,1,1479
flow_4329,39,54,10000,11866387.453463571,1,1480
flow_2059,18,10,100000,11874405.282824019,1,1481
flow_3164,59,0,10000,11882423.112184467,1,1482
flow_2548,13,23,100000,11890440.941544915,1,1483
flow_1718,60,57,100000,11898458.770905362,1,1484
flow_4758,59,24,10000,11906476.60026581,1,1485
flow_2667,34,15,100000,11914494.429626258,1,1486
flow_3471,52,49,10000,11922512.258986706,1,1487
flow_688,25,41,1000000,11930530.088347154,1,1488
flow_5895,45,13,10000,11938547.917707602,1,1489
flow_2155,12,52,100000,11946565.74706805,1,1490
flow_2646,17,10,100000,11954583.576428497,1,1491
flow_1215,0,8,100000,11962601.405788945,1,1492
flow_5640,37,39,10000,11970619.235149393,1,1493
flow_5685,4,32,10000,11978637.06450984,1,1494
flow_1233,17,53,100000,11986654.893870289,1,1495
flow_593,15,40,1000000,11994672.723230736,1,1496
flow_5624,60,3,10000,12002690.552591184,1,1497
flow_4818,3,22,10000,12010708.381951632,1,1498
flow_1619,22,46,100000,12018726.21131208,1,1499
flow_1766,59,14,100000,12026744.040672528,1,1500
flow_5018,60,33,10000,12034761.870032975,1,1501
flow_5534,41,12,10000,12042779.699393423,1,1502
flow_2223,43,52,100000,12050797.528753871,1,1503
flow_4043,6,1,10000,12058815.358114319,1,1504
flow_4971,46,33,10000,12066833.187474767,1,1505
flow_5427,10,46,10000,12074851.016835215,1,1506
flow_2759,9,2,100000,12082868.846195662,1,1507
flow_483,26,33,1000000,12090886.67555611,1,1508
flow_422,33,31,1000000,12098904.504916558,1,1509
flow_4793,28,15,10000,12106922.334277006,1,1510
flow_991,11,20,1000000,12114940.163637454,1,1511
